URI,ResourceType,Methods,Actions,Status,Manufacturer,Model,PartNumber,SerialNumber,UUID
/redfish/v1/TelemetryService/MetricDefinitions/CUPS_AverageCupsIndex,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/CUPS_AverageHostCpuUtilization,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/CUPS_AverageHostMemoryBandwidthUtilization,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/CUPS_AverageHostPciBandwidthUtilization,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/CUPS_CupsIndex,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/CUPS_HostCpuUtilization,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/CUPS_HostMemoryBandwidthUtilization,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/CUPS_HostPciBandwidthUtilization,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/MaxPowerConsumedDay,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/MaxPowerConsumedHour,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/MaxPowerConsumedWeek,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/MinPowerConsumedDay,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/MinPowerConsumedHour,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/MinPowerConsumedWeek,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core0_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core10_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core11_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core12_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core13_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core14_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core15_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core16_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core17_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core18_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core19_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core1_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core20_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core21_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core22_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core23_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core24_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core25_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core26_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core27_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core28_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core29_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core2_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core30_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core31_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core32_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core33_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core34_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core35_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core36_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core37_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core38_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core39_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core3_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core40_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core41_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core42_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core43_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core44_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core45_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core46_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core47_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core48_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core49_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core4_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core50_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core51_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core52_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core53_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core54_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core55_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core56_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core57_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core58_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core59_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core5_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core60_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core61_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core62_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core63_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core64_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core65_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core66_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core67_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core68_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core69_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core6_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core70_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core71_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core72_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core73_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core74_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core75_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core76_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core77_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core78_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core79_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core7_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core80_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core81_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core82_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core83_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core84_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core85_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core8_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22473996_Core9_TEMP,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_ComputeDie0_AGGREGATE_CORE_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_ComputeDie0_DIE_CSTATE_RESIDENCY_C1E,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_ComputeDie1_AGGREGATE_CORE_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_ComputeDie1_DIE_CSTATE_RESIDENCY_C1E,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core0_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core0_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core10_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core10_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core11_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core11_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core12_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core12_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core13_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core13_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core14_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core14_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core15_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core15_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core16_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core16_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core17_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core17_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core18_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core18_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core19_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core19_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core1_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core1_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core20_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core20_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core21_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core21_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core22_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core22_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core23_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core23_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core24_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core24_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core25_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core25_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core26_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core26_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core27_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core27_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core28_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core28_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core29_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core29_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core2_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core2_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core30_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core30_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core31_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core31_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core32_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core32_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core33_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core33_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core34_CSTATE_RESIDENCY_C0,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x22806802_Core34_CSTATE_RESIDENCY_C1,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
